id	article_id	menu_id	question	answer	q_mbti	a_mbti
5975	568811	12	생각보다 너무 고가의 선물을 받았어요.[SEP]제가 평소 인스타를 잘 하는 편인데, 선물이 너무 고가라 뭔가 올리기 민망하고(?) 소중한 마음에 인스타같은 곳에 못올리겠더라구요ㅠ[SEP]혹시 생일 날 사진을 올릴 때 선물 사진을 쏙 빼고 올리면 인티제 애인이 서운할까요?![SEP]	왜 안 올렸는지만 말해주면 될 거 같아요[SEP]	enfp	intj
5978	568278	12	본인이 상대방을 행복하게 못해줄거같다[SEP]생각이 들어도 이별을 생각 할 수 있나요?[SEP]	저런 생각은 못해봤고 저런 말듣고 차였는데 매우 기분나빴어요[SEP]	enfp	intj
5979	568029	12	궁금합니다[SEP]전 istp 여자고 남자는 entj에요 자꾸 서운해지니 투덜대고 남자가 저일할때 친구만난다고하면 괜히 짜증나고 그러네요....[SEP]일과자꾸 경쟁하는느낌;;[SEP]	일해서 그런거 같은데....[SEP]안 좋아하는 사람이랑 만나서 어떻게 즐겁죠?[SEP]		entj
5980	567814	12	도전하는 것도 크게 꺼려하지 않는 것 같구요[SEP]곁에 있으면 자극 받아서 열심히 살게 되는 것 같아요[SEP]고마운 친구들![SEP]	저도 잇티제 친구랑 잘맞고 ㅠㅠ 뭔가 사람이 끌려여 ㅋㅋㅋㅋㅋ[SEP]		entj
5982	567702	12	이거 대체뭐죠?[SEP]인티제도 다른 사람들처럼 아무 생각없이 아무의도 없이 이런 행동이 가능합니까?[SEP]집도 아무나 들이고?[SEP]	스킨십은 정말 큰 호감 표현입니다[SEP]	enfj	intj
5983	567510	12	톡도 안보고(차단은 아니예요) 전화는 해보진 않았는데 그동안에 그 분이 했던 말과 행동이 진심인것처럼 보여서 지금 혼란스러워요[SEP]제가 계속 기다려야할지 끝내자고 연락을해야할지 보통 ENTJ는 싫어서 헤어지고싶으면 그냥 헤어지고싶다고 이야길 하는편인가요?[SEP]어떠세요?[SEP]	직접적으로 이야기합니다.[SEP]내부적으로 중요한 일이 있는 것 같네요[SEP]		entj
5984	567459	12	성별 : 남 책상 : 더럽다[SEP]성별 : 여 책상 : 더럽다[SEP]성별 : 남 책상 : 깨끗 성별 : 여 책상 : 깨끗 투표하기[SEP]	여자.[SEP]더럽습니다😭[SEP]	entj	intj
5985	567378	12	아무리 제가 호감을 가진 사람이거나 친구더라도 자긴 질투되는 그 사람들을 절대 용서 못 할 거라면서 ㅋㅋㅋㅋㅋ 자긴 절대 착하지 않다고 각오하라더라구요[SEP]인티제는 크게 질투 안 한다는 줄 알고 그닥 신경 안 쓰고 있었는데...[SEP]이런 경우도 있는지 궁금해요![SEP]	네 제 경우엔 애인이 감당 못할까봐 티를 안 내서 그렇지 소유욕 독점욕 강한 편이에요[SEP]그리고 안 착한 것도 사실입니다 ㅋㅋ[SEP]	enfp	intj
5986	567081	12	8. 만나서 즉흥으로 장소를 바꾸거나 한다던지?[SEP]9. 전화, 카톡 중 보통 어느거를 더 선호하는 편?[SEP]10. 시간 나면 보통 친구와 만나서 노는지 아니면 혼자서 자기개발, 취미 등 뭐를 하는지?[SEP]	1. 보통 친구와 노는 시간은? -[SEP]반나절?[SEP]	istp	entj
5990	566977	12	현장에서 욕 먹는 것보단 그래도 지금 미리 욕 먹는게 백배는 나은거죠[SEP]흑흑.[SEP]그래도 포기하지 않을거에요!![SEP]	작성자님 프사랑 닉이 ㅋㅋㅋㅋㅋㅋㅋ 반영되는것같네요..[SEP]		isfj
5993	566695	12	너무 멋있어요 어떡하죠[SEP]되고싶어요[SEP]제발~~~[SEP]	어 절대 안 될 것 같은데[SEP]인프피 친구랑 얘기하면 저랑 너무 다르던데요[SEP]		intj
5995	566422	12	저 진짜 너무 궁금해요[SEP]이 인티제는 무슨 생각인걸까요 ..??ㅋㅋㅋ ([SEP]참고로 저는 여전히 이분한테 호감이 있어요 !! )[SEP]	엣프제님이 좋아서 뚝딱거리는 거에요 ㅋㅋㅋㅋㅋ[SEP]처음에 피하는건 원래 낯가림이 심해서 모르는 사람이 훅 들어오면 피할수 있어요[SEP]	esfj	intj
5997	566056	12	암튼 이거 말고도 귀여운 부분 많은데 일부분만 적어 봤어요.[SEP]얼마 전까지만 해도 저 혼자 외롭게 들이댔는데 갑자기 한 3일 전쯤부터 인티제한테 선톡 오고 하루종일 연락하니까 얼떨떨하네요…[SEP]원래 인티제들은 썸타면 직진인가요?ㅋㅋㅋㅋ[SEP]	와 진짜 완벽하다[SEP]	istj	enfp
5998	565812	12	엔티제로 유형감별받고 왔습니다!![SEP]안녕하세요!!!![SEP]	SF에서 NT라니 신기하군용[SEP]	entj	isfj
5999	565805	12	이거 정상인가요[SEP]보통 전 제얘길 함구하는 스타일이고 들어주고 그주제에 소스를가미하는 스타일인데 유독 인프피님들만 만나면 아주 순한 양이되네요[SEP]아오 이게모지이..[SEP]	친구 말로는...[SEP]INFP들은 부드러운 솜사탕 같아서 자기도 같이 부드러워진다고 하더라고요 ㅋㅋㅋ[SEP]	entj	infp
6001	565581	12	만약 남자친구랑 결혼까지 하게 된다면 꼭 지켜주었으면 하는 게 있는데 그게 또 이래라 저래라 하는 거가 될까봐 좋게 말하고싶어요 ㅠㅠ[SEP]납득이 가도록 이야기 하고싶어도 남친 입장에서 납득이 안가면 그걸로 자주 다투게 될까봐 걱정이에요[SEP]부탁하는 방법 알려주시면 감사하겠습니다!!![SEP]	공감되네요![SEP]	esfj	intj
6003	565493	12	"헤어질 것을 전제에 두고 고민하면 아무것도 할 수 없다고 이야기하실 수도 있지만, ""반지""가 가지는 의미가 혹시 남다를까요?[SEP]주변 어떤 분에게 물어봤을 때는 상대방이 어디 갔을 때 애이이 있음을 남들에게 드러나 보이도록 하고 싶어서 연인과 맞췄다고 하더라고요?[SEP]다른 분들의 생각과 의견도 궁금합니다![SEP]"	연인과의 연결성, 상징성[SEP]		intj
6004	565461	12	하루만에 생각정리 싹끝내고 칼같은데 저는 후회되고 다시 잘해보고싶어요[SEP]정말 바뀌겠다 해도 안되겠다[SEP]네요 방법없을까요..[SEP]	1) 어차피 붙잡아봐야 소용 없다.[SEP]2) 데이트날에 일 잡힌거에 대해서 서운함을 표출할게 아니라 응원을 하고 힘이 되주는 여자친구 포지션을 했어야 했다.[SEP]		entj
6005	565192	12	인티제 남자분들 이성적인 호감 있는 사람에게 플러팅 하시나요?[SEP]	네 적극적으로는 아니고 소극적으로요 확신이 크면 적극적일 수도 있어요[SEP]	entp	intj
6006	565184	12	그러면 저는 네가 직면할 정치적 문제들 - 노무 이슈와 정책상 해결 - 뭐 이런거요.[SEP]20분 후, 내일 친구 생일인게 떠올라서 인티제 친구와의 만남을 복기해보았습니다.[SEP]인티제님들은 어떨 때 친구라고 느끼는지 궁금합니다ㅎㅎ[SEP]	전 아무리 가까워도 친한 친구라고 잘 못느끼다가 어느 순간 스며들어있고 내 진짜 모습을 보여줘도 불편함이 없을 때, 또 이 친구를 내가 정말 위하고 있구나 생각이 들면 어느 날 문득 그렇게 느끼는 것 같아요~[SEP]	entp	intj
6007	564968	12	entp 이였다가 사키노바 intj 인 잡종 entj 질문받습니다(그런의미로 재밌는 드립 환영)[SEP]이번주 일을 너무 빨리 처리해버려서..[SEP]내일까지 일이없어욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ[SEP]	3w4는 무엇인가요?[SEP]	entj	isfj
6008	564883	12	얘기하다보면 빵빵 속쉬원 스프라이트~~~!!!![SEP]일텐데 . . .[SEP]오늘 좀 지치네요 ㅋㅋㅋㅋ[SEP]	대기업 다니는 사람중에 가장 많은 유형이 엔티제라고 누가 그랬는데....[SEP]혹시 대기업 다니시면 엔티제 많이 만나실수도...ㅋㅋ[SEP]	entp	entj
6009	564775	12	자존감 매우 높은 사람인데 자존감이 점차 떨어지고 있습니다[SEP]썸타던 사람이 있었는데 둘 다 갑자기 바빠진 이유로 흐지부지된게 영향이 좀 있는 것 같습니다[SEP]어떻게 해야할까요?[SEP]	저의 경우.[SEP]무기력 함을 최대한 느낍니다.[SEP]	intj	intj
6010	564723	12	갈등을 해결해도 서로 나쁜 감정은 남잖아요, 원래?[SEP]근데 평소랑 다르게 깔끔하게 끝나니 어안이 벙벙합니다.[SEP]ENTJ의 고견을 들려주세요[SEP]	정말로 납득한겁니다.[SEP]머릿속 시스템에있어서[SEP]		entp
6011	564639	12	가끔씩 일이 밀리거나 주말에는 잠에 취해서 10시간은 기본이고 14시간 정도 자는데요[SEP]너무 시간낭비인것 겉더라고요[SEP]그래서 잠을 줄이고 싶은데 꿀팁같은거 있을까요?[SEP]	수면의 질이 좋아지면 잠을 적게 자도 개운하다고 하더라고요.[SEP]물론 수면의 질을 어떻게 높이는지는.....[SEP]	intj	intj
6013	564545	12	ENTJ 분들은 전 애인 어떻게 잊으시나요?[SEP]	그냥 헤어지면 바로 인생에서 지워버려서 잊으려고 노력은 안해도되는뎈ㅋㅋㅋㅋ 가끔 생각나다가 아예 잊어요[SEP]		entj
6014	564520	12	그냥 그렇다고요[SEP]강동원도 인티제[SEP]	잇프제도요. ㅋㅋㅋ[SEP]잘생긴게 최고야[SEP]	entp	istp
6015	564401	12	INTJ분들은 좋아하는 사람이 생기면 일절 티를 안내나요??[SEP]티를 낸다면 어떤식으로 내나요??[SEP]	"선톡, 먼저 다가가 ""사적인"" 질문하기, 관찰하기, 먹을거 주기[SEP]"	isfj	intj
6016	564356	12	어플통해서 만났다고하지만 너무완벽하고 자도 사업하는 입장으로서 배울점이 많은것같더라구요..[SEP]답변부탁드려요[SEP]엔티제님둘 ㅜㅜ[SEP]	비추에요 ㅋㅋㅋㅋ[SEP]나중에 님이 다른분들과 연애 할만큼 하시구 그때에도 생각나시면 사업은잘되가시냐구 연락 한번 해보시는게 좋아여 ㅋㅋ[SEP]		entj
6017	563935	12	서프라이즈 선물이나 무언가를 해주고싶습니다.[SEP]제 기분을 나눠 주고싶어요!![SEP]오늘도 모두 행복한 하루 되세요.[SEP]	헛 저는 서프라이즈는 그닥 좋아하진 않는데 ...[SEP]그냥 배려해주는 것만으로도 좋을듯...[SEP]	enfj	infj
6018	563713	12	즉흥적이고 요약된 글이라 구체적 정보가 다량 생략되어있구요.[SEP]한 개인의 인간관계가 넓으면 얼마나 넓겠나요. ([SEP]개인의 수집된 정보의 양이 많으면 얼마나 많겠나요.)[SEP]	오 두번째 유형 나네요[SEP]	intj	entp
6019	563686	12	애니어그램 약식으로 해봤는데 3w4가 나왔어요[SEP]인티제한테 잘 나오는 결과가 아닌가요?[SEP]언뜻보니 불건강 인티제라는 말도 보이고요😢 애니어그램 처음이라서 무슨 뜻인지 궁금하기두 해요 ㅎㅎ[SEP]	인티제에게서 그리 드문 결과는 아닙니다.[SEP]2번이나 7번이 드물면 드물죠 )[SEP]	intj	infj
6020	563595	12	궁금하네용👀[SEP]뭔가 제 느낌은 이들이 사랑에 빠진다면 누구보다 절절할 것 같지만 약간 동화 속 이루어질 수 없는 이야기....?[SEP]이런 느낌이에요 ㅋㅋ ㅜㅜ[SEP]	아주 좋아요😆[SEP]		intj
6021	563356	12	여자는.. ㅎㅎ[SEP]인티제 여자한테는 관심없나요?😅[SEP]	만나보고 싶지만 유니콘이라 안 보이네요[SEP]	intj	intj
6022	563337	12	이러면서 해주시거든요.[SEP]어때 보이시나요...?[SEP]Intj 너무 어려워요[SEP]	자기집 데려왔으면 끝났네요[SEP]	enfj	intj
6023	563336	12	얘기하다보니 나를 왜 만나는지 어디가 좋은지 자연스럽게 나오더라고요 ㅋㅋㅋㅋ[SEP]자기 속마음 잘 표현 안하는 인티제라 늘 궁금했었는데 이렇게 인티제 속마음을 확인하게 되네요 ㅋㅋㅋㅋ[SEP]인티제의 속마음을 알고싶으면 그 친구랑 같이 보는거 추천해요 😉[SEP]	어떤부분이 좋다하시던가요[SEP]	enfp	enfj
6024	563096	12	이 관계 진전이 있을까요[SEP]진도는 첫만남에 끝까디 다 나갔습니다ㅠ[SEP]일단 만나기라도 해야 뭔가 진전이 있을텐데 바쁜 와중에 저한테 시간을 내줄 수 있을만큼 마음을 열지 못한 것 같죠?[SEP]	(ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ)[SEP]		entj
6026	562861	12	감정을 구걸하는 을의 입장에서 부탁하는 것 같고요.[SEP]뭔가 더 합리적이고 논리적인..[SEP]설득과 이해시킬 방법이 있을까요?[SEP]	그냥 그거면 된 거 아닌가요[SEP]연인 간에 왜 자존심을 세우시려고 하시는 지...[SEP]	infp	intj
6027	562781	12	핵노잼이에요[SEP]다ㅠㅜ 제 나이 또래들은 카페가서 수다만 떨어도 꺄르륵 대는데, 저는 유치하게만 느껴지고 귀찮네요..[SEP]이렇게 염세/회의주의 시즌일 때 인티제분들 어떻게 극복하시나요?[SEP]	염세주의를 즐겨요.[SEP]		intj
6028	562291	12	진짜 저에게 모든 조언을 아낌없이 쏟아주신 RDFS님과 카페 인티제님들에게 감사의 인사를 드립니다•••[SEP]정말로 감사합니다😖❤️[SEP]저 꼭 인티제 마스터하겠습니다••!!!!!!![SEP]	거의 2달 만의 결실이군요[SEP]축하드립니다~[SEP]	enfp	intj
6029	561887	12	제친구 esfj는 누가 시키는일 그냥 딱딱 하는게 맘편하고 반복적이고 그런게 좋다[SEP]더라구여 또 엄마s 아빠n인데 아빠는 반복적이고 쳇바퀴 도는 삶 지겹다 하시면 엄마는 옆에서 그게 제일 안정적이고 좋은거다~[SEP]이야기 하세요[SEP]	관련있는거 같아요!![SEP]저도 반복 단순업무했을 때 너무 힘들었어요 ㅠㅠ[SEP]	entj	intj
6030	561704	12	어떤 결혼생활을 하고 싶다 라던지 어떤 사람과 하고 싶다 라던지 예를들어 제 지인은 각방을 쓰고 싶다고 하더라구요..[SEP]	신뢰, 안정, 편안함, 친근감, 애정, 개인공간 보장 정도려나요.[SEP]잘 때 넘 예민해서 각방이 좋을거 같긴 해요.[SEP]		intj
6031	561553	12	어떤 일하고 계신가요?[SEP]그 일은 잘 맞으신가요?[SEP]	개발자요[SEP]	intj	intj
6032	561440	12	"9. 모든게 다 귀찮고 그래도 어쩔 때는 그냥 상대방 따르다가 좀 이상해지면 그때 나섬 10. mbti 무료 검사에서 ""방에 사람들이 가득찬 경우, 방의 중앙보다는 벽 가까이에 자리합니다."" 이 질문에서는.[SEP]처음에는 벽 끝쪽에 있다가 점점 가운데로 간다고 함[SEP]11. 은근히 어떤 것에 흥미를 쉽게 잃을 때가 많다고 함[SEP]"	혹시 나이대가 어떻게 돼요..?[SEP]10대면 8번 진짜 핵소름ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 막연히 그런생각 한적 있었는데, 그게 10대때였.......[SEP]	istp	entj
6034	561379	12	S와 대화를 나누면 사고방식이 너무나도 달라 소통이 제대로 안된다.[SEP]사회생활 하다보니 비율은 S가 더 많아서 그들과 대화하는 법을 따로 익혀야했다.[SEP]하지만 난 그들이랑 깊게 친밀해질 수는 없었다.[SEP]	저 N이고 남편S인데 진심...[SEP]감정적케어 1도안해줘요 무슨말을 하려하면 집중도 안하고 넌 말해라 그렇구나 대충대충 그걸로ㅡ많이싸우고요 같은N만나세여. ......[SEP]	entj	enfp
6036	561283	12	홀홀...[SEP]일단 하고 빡치거나 납득불가면 항의모드나 논쟁모드로 들어가는거 같아요. ㅋㅋ[SEP]그동안 이상하게 여겼던 모든것들을 하나하나 따지면서 ㅋㅋㅋ[SEP]	내가 논쟁모드를 켜도 논쟁이 안되는 사람이 있죠[SEP]그러다보면 불평모드가 되는것 같아요[SEP]	intj	intj
6037	560721	12	남 눈치도 거의 안 보는데 그래서 그런 걸까요 ..?[SEP]다들 비슷하신지[SEP]궁금해용 !![SEP]	전 매우 많습니다[SEP]	entp	intj
6040	560386	12	긴글 읽어주셔서 감사합니다.[SEP]Ps 연봉도 다 말해주고 여행이야기 나오니까 코로나 풀리면 같이 일본가자[SEP]이러고 만나면 엄청 적극적이에요[SEP]	1. 음 상당한호감으로 보여지네요.[SEP]스케줄표까지 보여주며 맞추려는 노력이 엿보이기에.[SEP]	enfp	entj
6041	560359	12	제 주변에는 왜 인티제가 없을까요?[SEP]주변에 인티제 빼고 다른 유형은 다 있는데 인티제만 없어요[SEP]인티제가 이렇게 안 흔한 유형인가요...[SEP]	어엉 사회생활에선 적절히 성격 숨기고 다녀서 알아보지 못하실 수도 있어요[SEP]조용히만 있으면 정말 평범 그 자체거든요 ㅠㅠㅋㅋ[SEP]	enfj	intj
6059	559333	12	엔티제 너무 어려워요...[SEP]저를 괜찮은 지인으로 생각하는건가요[SEP]엉엉...[SEP]	마음 있으신거 아닐까요?[SEP]제 남친도 저한테 늘 멋지다[SEP]		esfp
6122	550943	12	제가 INTJ여자입니다![SEP]아무거나 궁금한 거 있으심[SEP]편하게 질문 주세요 ~~~~><[SEP]	음...[SEP]서로 연락은 얼마나 자주 주고받는 편이신가요?[SEP]		infj
